respondent,OUTPUTDATE,TYPE,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
4192,1/01/2013,general,0.061464428282386394,0.04243451632307104,0.02340460436375567,0.02047902881828621,0.017553453272816752,0.018865860994148848,0.02017826871548094,0.02056105430086947,0.020943839886257996,0.018647126373926834,0.01635041286159567,0.017006616722261714,0.017662820582927764,0.018510417236288074,0.019358013889648383,0.01779952972056652,0.01624104555148466,0.017690162410455512,0.019139279269426365,0.019275988407065126,0.019412697544703882,0.01613167824137365,0.012850658938043416,0.01651446382676218,0.02017826871548094,0.016815223929567448,0.013452179143653958,0.015092688795319078,0.016733198446984194,0.018291682616066056,0.019850166785147918,0.026220812599114122,0.032591458413080324,0.0386340022967135,0.044676546180346687,0.08880625581013836,0.13293596543993,0.13359216930059603,0.1342483731612621,0.09722753868868596,0.060206704216109797,0.04530540821348498,0.03040411221086017,0.04128615956690544,0.052168206922950724,0.08924372505058238,0.12631924317821402,0.1275222835894351,0.12872532400065617,0.14988789850713619,0.17105047301361626,0.14811067971783234,0.12517088642204843,0.11385136982555914,0.10253185322906982,0.06851861978454638,0.03450538634002296,0.06039809700880404,0.08629080767758517,0.07888117241756439,0.0714715371575436,0.05624213922458577,0.04101274129162793,0.03849729315907475,0.03598184502652157,0.0413681850494887,0.04675452507245583,0.04587958659156777,0.04500464811067971,0.04459452069776343,0.044184393284847155,0.04440312790506916,0.04462186252529119,0.04300869470115381,0.04139552687701645,0.043965658664625144,0.04653579045223383,0.05121124295947941,0.05588669546672499,0.06373379996718981,0.07158090446765461,0.07015912943621148,0.0687373544047684,0.06696013561546453,0.06518291682616065,0.06444468748291135,0.06370645813966204,0.06428063651774484,0.06485481489582763,0.06518291682616065,0.06551101875649368,0.07893585607261987,0.09236069338874608,0.07715863728331601,0.18883333333333335,0.18808333333333335
4192,2/01/2013,general,0.031552468967025744,0.02488106305025427,0.018209657133482802,0.02192814567725707,0.025646634221031334,0.024033466396893965,0.0224202985727566,0.02201017115984032,0.02160004374692404,0.021107890851424508,0.020615737955924973,0.022338273090173347,0.024060808224421713,0.02127194181659102,0.018483075408760322,0.019248646579537378,0.02001421775031443,0.019658773992453655,0.01930333023459288,0.016569147481817686,0.013834964729042488,0.01528408158801334,0.016733198446984194,0.016377754689123423,0.016022310931262645,0.020424345163230714,0.024826379395198776,0.029857275660305133,0.034888171925411486,0.03272816755071909,0.03056816317602668,0.02859955159402854,0.0266309400120304,0.04494996445562422,0.06326898889921803,0.06526494230874391,0.06726089571826979,0.05274238530103352,0.038223874883797235,0.028708918904139548,0.01919396292448187,0.023404604363755674,0.027615245803029476,0.049980860720730574,0.07234647563843166,0.1275769672444906,0.18280745885054953,0.16878110132881283,0.15475474380707605,0.17878821020397004,0.20282167660086398,0.12426860611363262,0.045715535626401266,0.04188767977251599,0.03805982391863071,0.031443101656914746,0.024826379395198776,0.06343303986438453,0.10203970033357028,0.08199814075572812,0.06195658117788593,0.06422595286268934,0.06649532454749274,0.043856291354514125,0.02121725816153552,0.030759555968720948,0.04030185377590637,0.03866134412424126,0.03702083447257614,0.03704817630010389,0.03707551812763165,0.04150489418712747,0.045934270246623284,0.04464920435281893,0.043364138459014594,0.04582490293651227,0.04828566741400995,0.05413681850494887,0.059987969595887786,0.05544922622628096,0.05091048285667413,0.0552031497785312,0.059495816700388254,0.06346038169191229,0.06742494668343631,0.06277683600371849,0.058128725324000645,0.060288729698693054,0.06244873407338546,0.07128014436484933,0.08011155465631321,0.07524470935637337,0.07037786405643352,0.05312517088642204,0.10933333333333332,0.10274999999999998
4192,3/01/2013,general,0.032591458413080324,0.029255755454694585,0.02592005249630885,0.023814731776671955,0.021709411057035055,0.024224859189588235,0.026740307322141412,0.024580302947449003,0.0224202985727566,0.019822824957620166,0.01722535134248373,0.01960409033739815,0.021982829332312572,0.0237327062940887,0.025482583255864822,0.02329523705364466,0.021107890851424504,0.019084595614370863,0.01706130037731722,0.018537759063815825,0.02001421775031443,0.016487121999234428,0.012960026248154425,0.015420790725652101,0.017881555203149775,0.01807294799584404,0.0182643407885383,0.020533712473341712,0.02280308415814513,0.05030896265106359,0.07781484114398204,0.09747361513643571,0.11713238912888937,0.10395362826051294,0.0907748673921365,0.06258544321102422,0.034396019029911955,0.03177120358724777,0.029146388144583577,0.025783343358670083,0.0224202985727566,0.022912451468256136,0.02340460436375567,0.052386941543172735,0.08136927872258981,0.11024224859189588,0.13911521846120192,0.1810849237163012,0.22305462897140044,0.18597911084376878,0.14890359271613712,0.12615519221304752,0.1034067917099579,0.07940066714059167,0.05539454257122547,0.05156668671734019,0.04773883086345491,0.05011756985836933,0.05249630885328375,0.0495160496527588,0.04653579045223383,0.049406682342647786,0.05227757423306174,0.04853174386175973,0.0447859134904577,0.0504730136162301,0.056160113742002506,0.052961119921255524,0.04976212610050854,0.06348772351944003,0.07721332093837152,0.080357631104063,0.08350194126975446,0.08213484989336685,0.08076775851697926,0.07724066276589926,0.07371356701481926,0.0830097883742549,0.09230600973369059,0.09476677421118825,0.09722753868868593,0.09350905014491166,0.08979056160113744,0.08943511784327662,0.08907967408541587,0.08522447640400282,0.08136927872258981,0.07193634822551538,0.06250341772844097,0.08481434899108656,0.10712528025373215,0.09501285065893803,0.08290042106414391,0.05823809263411164,0.10233333333333333,0.10083333333333333
4192,4/01/2013,general,0.02121725816153552,0.023459288018811173,0.025701317876086833,0.028326133318751022,0.030950948761415208,0.026412205391808385,0.021873462022201567,0.027177776562585444,0.03248209110296932,0.026576256356974897,0.020670421610980476,0.026193470771586368,0.03171651993219225,0.02876360255919505,0.025810685186197845,0.02695904194236343,0.028107398698529008,0.028052715043473505,0.027998031388418,0.023513971673866676,0.019029911959315356,0.0238420736041997,0.02865423524908404,0.02356865532892218,0.018483075408760322,0.022256247607590093,0.026029419806419856,0.035927161371466065,0.04582490293651227,0.05922239842511073,0.0726198939137092,0.0852518182315306,0.09788374254935198,0.06261278503855197,0.027341827527751952,0.09214195876852407,0.15694209000929618,0.16060589489801497,0.16426969978673375,0.15448132553179855,0.14469295127686332,0.15737955924974023,0.17006616722261717,0.1848854377426587,0.19970470826270023,0.2004702794334773,0.2012358506042544,0.22513260786350958,0.24902936512276477,0.245365560234046,0.2417017553453272,0.21610980477935138,0.1905178542133756,0.15480942746213155,0.1191010007108875,0.10854705528517526,0.09799310985946301,0.1374747088095368,0.17695630775961063,0.14606004265325095,0.11516377754689124,0.09137638759774704,0.06758899764860284,0.07103406791709957,0.07447913818559632,0.07420571991031881,0.07393230163504129,0.0714715371575436,0.06901077268004593,0.09006397987641494,0.11111718707278395,0.10625034177284409,0.10138349647290423,0.10116476185268221,0.10094602723246023,0.10275058784929185,0.10455514846612347,0.10318805708973587,0.10182096571334825,0.12303822387488379,0.14425548203641936,0.13534204626237215,0.12642861048832502,0.12413189697599385,0.12183518346366269,0.12227265270410673,0.12271012194455076,0.12353037677038332,0.12435063159621589,0.13074861923770983,0.1371466068792038,0.1356154645376497,0.1340843221960956,0.11505441023678024,0.2926666666666667,0.1786666666666667
4192,5/01/2013,general,0.060917591731831346,0.04440312790506916,0.027888664078306993,0.027068409252474435,0.026248154426641874,0.029310439109750088,0.032372723792858306,0.02859955159402854,0.024826379395198776,0.025291190463170556,0.02575600153114234,0.023896757259255212,0.02203751298736808,0.02376004812161645,0.025482583255864822,0.022885109640728388,0.020287636025591953,0.022256247607590093,0.024224859189588225,0.01952206485481489,0.014819270520041556,0.019248646579537374,0.02367802263903319,0.020506370645813968,0.017334718652594738,0.017690162410455512,0.01804560616831629,0.01922130475200962,0.020397003335702952,0.017526111445288997,0.014655219554875044,0.01834636627112156,0.02203751298736808,0.023705364466560942,0.02537321594575381,0.03718488543774266,0.048996554929731505,0.044867938973040956,0.0407393230163504,0.035079564718105756,0.029419806419861107,0.0488871876196205,0.06835456881937989,0.08098649313720127,0.09361841745502268,0.1287526658281839,0.1638869142013452,0.14586864986055667,0.12785038551976816,0.1454585224476404,0.16306665937551265,0.1568327226991852,0.15059878602285776,0.146934981134139,0.14327117624542027,0.13949800404659052,0.13572483184776069,0.128971400448406,0.12221796904905123,0.10474654125881772,0.08727511346858424,0.07248318477607044,0.05769125608355662,0.0547930223656149,0.0518947886476732,0.047219336140427615,0.04254388363318203,0.03918083884726854,0.03581779406135505,0.0428446437359873,0.04987149341061956,0.04473122983540218,0.039590966260184816,0.040219828293323115,0.04084869032646141,0.042215781702849016,0.04358287307923661,0.04598895390167879,0.048395034724120954,0.04970744244545305,0.05101985016678514,0.05003554437578607,0.049051238584787,0.054601629572920654,0.0601520205610543,0.05856619456444468,0.05698036856783507,0.05632416470716902,0.055667960846502974,0.06540165144638266,0.07513534204626236,0.07316673046426422,0.07119811888226608,0.05014491168589708,0.08866666666666669,0.13716666666666666
4192,6/01/2013,general,0.02329523705364466,0.02001421775031443,0.016733198446984194,0.018236998961010553,0.01974079947503691,0.020943839886257993,0.022146880297479084,0.01840104992617706,0.014655219554875044,0.01741674413517799,0.02017826871548094,0.020670421610980476,0.02116257450648001,0.018209657133482802,0.01525673976048559,0.017334718652594738,0.019412697544703882,0.019412697544703882,0.019412697544703882,0.01686990758462295,0.01432711762454202,0.02288510964072838,0.031443101656914746,0.032153989172636295,0.03286487668835784,0.05044567178870235,0.06802646688904686,0.0649915240334664,0.06195658117788593,0.044102367802263905,0.026248154426641874,0.021381309126702032,0.01651446382676218,0.027888664078306993,0.03926286432985179,0.06397987641493957,0.08869688850002733,0.08735713895116748,0.08601738940230765,0.09156778039044128,0.09711817137857495,0.07603762235467819,0.054957073330781425,0.10307868977962485,0.15120030622846828,0.1493137201290534,0.14742713402963853,0.13104937934051505,0.11467162465139168,0.07149887898507135,0.028326133318751022,0.03704817630010389,0.045770219281456775,0.0474654125881774,0.04916060589489801,0.04243451632307103,0.03570842675124405,0.052797068956089016,0.06988571116093399,0.057800623393667636,0.045715535626401266,0.04530540821348499,0.044895280800568704,0.041723628807349485,0.03855197681413025,0.06228468310821895,0.08601738940230765,0.06428063651774485,0.04254388363318203,0.04180565428993273,0.041067424946683424,0.039727675397823584,0.038387925848963736,0.038606660469185754,0.038825395089407765,0.04005577732815661,0.04128615956690544,0.052004155957784196,0.06272215234866298,0.06551101875649368,0.06829988516432436,0.06611253896210423,0.06392519275988408,0.06551101875649369,0.06709684475310329,0.06734292120085306,0.06758899764860284,0.06649532454749275,0.06540165144638269,0.0686826707497129,0.07196369005304315,0.07688521900803849,0.08180674796303385,0.06037075518127631,0.11866666666666666,0.09483333333333333
4192,7/01/2013,general,0.024662328430032264,0.023404604363755674,0.022146880297479084,0.021791436539618302,0.021435992781757528,0.02299447695083939,0.024552961119921255,0.022474982227812107,0.020397003335702952,0.021982829332312572,0.02356865532892218,0.026712965494613654,0.029857275660305133,0.02545524142833707,0.021053207196369005,0.020615737955924973,0.02017826871548094,0.020533712473341712,0.02088915623120249,0.01810028982337179,0.015311423415541089,0.01725269317001148,0.01919396292448187,0.01916662109695412,0.019139279269426365,0.020752447093563733,0.0223656149177011,0.026986383769891178,0.031607152622081254,0.027177776562585434,0.022748400503089624,0.025017772187893035,0.027287143872696453,0.04374692404440313,0.060206704216109797,0.06996773664351724,0.07972876907092469,0.06233936676327445,0.04494996445562421,0.038743369606824514,0.032536774758024814,0.03502488106305024,0.03751298736807568,0.06160113742002515,0.08568928747197462,0.12536227921474272,0.16503527095751078,0.1660469185760376,0.16705856619456447,0.16716793350467543,0.16727730081478642,0.15385246349866022,0.14042762618253402,0.12629190135068624,0.11215617651883851,0.09495816700388253,0.07776015748892655,0.0658938043418822,0.05402745119483785,0.043774265871930874,0.03352108054902389,0.045387433696068236,0.05725378684311259,0.06646798271996499,0.0756821785968174,0.05990594411330451,0.04412970962979165,0.0428446437359873,0.04155957784218296,0.061026959041942365,0.08049434024170175,0.08199814075572812,0.08350194126975446,0.08284573740908842,0.08218953354842237,0.08175206430797835,0.08131459506753431,0.08481434899108656,0.08831410291463883,0.09192322414830206,0.09553234538196533,0.09140372942527476,0.08727511346858424,0.08927106687811011,0.09126702028763602,0.09279816262919015,0.09432930497074422,0.1321430524416252,0.16995679991250615,0.17042161098047795,0.17088642204844973,0.11992125553672006,0.06895608902499041,0.04943402417017551,0.09116666666666666,0.08316666666666665
4192,8/01/2013,general,0.02165472740197955,0.024634986602504513,0.027615245803029476,0.025373215945753813,0.02313118608847815,0.02602941980641986,0.028927653524361566,0.025537266910920325,0.022146880297479084,0.02354131350139443,0.02493574670530978,0.02343194619128342,0.021928145677257063,0.02116257450648001,0.020397003335702952,0.022721058675561876,0.025045114015420786,0.021217258161535513,0.01738940230765024,0.01766282058292776,0.017936238858205278,0.017580795100344503,0.01722535134248373,0.016131678241373654,0.015038005140263577,0.017744846065511022,0.020451686990758465,0.034669437305189475,0.048887187619620485,0.055066440640892424,0.06124569366216437,0.07740471373106578,0.09356373379996719,0.06531962596379942,0.03707551812763165,0.04243451632307103,0.04779351451851041,0.039727675397823584,0.031661836277136764,0.029911959315360635,0.02816208235358451,0.03923552250232406,0.0503089626510636,0.09998906326898892,0.1496691638869142,0.1359982501230382,0.12232733635916222,0.11212883469131076,0.10193033302345929,0.06411658555257833,0.026302838081697383,0.024006124569366214,0.021709411057035055,0.01949472302728714,0.01728003499753923,0.01985016678514791,0.0224202985727566,0.02064307978345272,0.018865860994148848,0.022064854814895826,0.025263848635642804,0.03043145403838792,0.03559905944113304,0.02969322469513862,0.023787389949144196,0.026712965494613654,0.02963854104008311,0.026794990977196908,0.023951440914310708,0.03770438016076995,0.05145731940722918,0.04691857603762235,0.042379832668015524,0.04303603652868157,0.04369224038934762,0.04123147591184994,0.03877071143435226,0.049051238584787,0.05933176573522174,0.06247607590091322,0.06562038606660468,0.061245693662164376,0.05687100125772406,0.05987860228577677,0.06288620331382949,0.06288620331382949,0.06288620331382949,0.0674796303384918,0.07207305736315414,0.07661180073276097,0.0811505441023678,0.07264723574123694,0.06414392738010609,0.04981680975556405,0.10816666666666666,0.08708333333333332
4192,9/01/2013,general,0.028052715043473505,0.024252201017115983,0.020451686990758465,0.020889156231202494,0.021326625471646522,0.020068901405369936,0.018811177339093346,0.016842565757095203,0.014873954175097065,0.018346366271121562,0.02181877836714606,0.020068901405369936,0.018319024443593814,0.016897249412150706,0.015475474380707602,0.018236998961010553,0.0209985235413135,0.018319024443593807,0.015639525345874112,0.015065346967791321,0.014491168589708532,0.017006616722261714,0.019522064854814895,0.016924591239678457,0.01432711762454202,0.015393448898124346,0.016459780171706673,0.029611199212555363,0.042762618253404064,0.06277683600371849,0.0827910537540329,0.09823918630721276,0.11368731886039261,0.1150544102367802,0.11642150161316779,0.09670804396565866,0.0769945863181495,0.0714168535024881,0.0658391206868267,0.06832722699185212,0.07081533329687756,0.06980368567835073,0.06879203805982391,0.08585333843714112,0.10291463881445836,0.1413572483184776,0.17979985782249683,0.1461967517908897,0.11259364575928255,0.10630502542789959,0.10001640509651663,0.06802646688904684,0.03603652868157707,0.027615245803029466,0.01919396292448187,0.019822824957620166,0.020451686990758465,0.020834472576146987,0.02121725816153552,0.019549406682342646,0.017881555203149775,0.01987750861267567,0.021873462022201567,0.024853721222726523,0.027833980423251487,0.031634494449609,0.035435008475966534,0.041532236014655215,0.0476294635533439,0.04710996883031661,0.04659047410728932,0.047492754415705135,0.048395034724120954,0.054875047848198175,0.06135506097227538,0.05714441953300159,0.05293377809372779,0.05577732815661399,0.058620878219500176,0.06556570241154917,0.07251052660359818,0.0747798982884016,0.077049269973205,0.06950292557554547,0.06195658117788593,0.06064417345655384,0.05933176573522174,0.05864822004702794,0.05796467435883413,0.06871001257724065,0.07945535079564717,0.07464318915076283,0.0698310275058785,0.04713731065784437,0.0745,0.08
4192,10/01/2013,general,0.018592442718871328,0.019303330234592877,0.02001421775031443,0.019084595614370866,0.018154973478427303,0.01763547875540001,0.01711598403237272,0.01804560616831629,0.018975228304259857,0.019275988407065126,0.019576748509870394,0.01686990758462295,0.014163066659375511,0.01711598403237272,0.020068901405369925,0.019002570131787605,0.017936238858205278,0.015776234483512872,0.013616230108820473,0.01725269317001148,0.02088915623120249,0.018674468201454582,0.016459780171706673,0.01566686717340187,0.014873954175097065,0.022310931262645595,0.02974790835019412,0.03335702958385738,0.03696615081752064,0.06422595286268934,0.09148575490785803,0.09033739815169245,0.08918904139552686,0.0708426751244053,0.05249630885328375,0.045168699075846225,0.0378410892984087,0.050883141029146386,0.06392519275988408,0.06813583419915788,0.07234647563843166,0.07174495543282113,0.07114343522721059,0.08005687100125772,0.08897030677530487,0.11833542954011049,0.14770055230491605,0.14813802154536007,0.1485754907858041,0.1533056269481052,0.1580357631104063,0.1442007983813638,0.1303658336523213,0.09651665117296437,0.06266746869360748,0.07076064964182205,0.07885383059003663,0.06747963033849183,0.05610543008694701,0.04459452069776343,0.03308361130857986,0.03868868595176901,0.04429376059495817,0.042024388910154746,0.03975501722535133,0.03980970088040684,0.039864384535462344,0.04440312790506916,0.048941871274675995,0.051976814130256455,0.05501175698583693,0.05856619456444468,0.06212063214305244,0.05758188877344561,0.05304314540383878,0.05512112429594794,0.057199103188057085,0.057827965221195377,0.05845682725433367,0.07248318477607042,0.08650954229780718,0.07803357576420407,0.06955760923060096,0.07084267512440531,0.07212774101820965,0.06958495105812872,0.0670421610980478,0.0671515284081588,0.06726089571826979,0.06583912068682671,0.06441734565538361,0.06329633072674577,0.06217531579810794,0.04869579482692623,0.10733333333333332,0.08199999999999999
